id,station_name,date,state,elevation_ft,latitude,longitude,air_temp_obs_c,air_temp_avg_c,reservoir_volume_dam3,precipitation_mm,snow_depth_cm,snow_density_pct,snow_water_equiv_mm,snow_rain_ratio,station_type
5065,Doe Ridge,2017-07-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,15.1,20.4,,496.0,,,,,precip
5066,Doe Ridge,2017-08-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,16.3,18.3,,499.0,,,,,precip
5067,Doe Ridge,2017-09-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,12.0,12.4,,508.0,,,,,precip
5068,Doe Ridge,2017-10-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,5.7,8.5,,0.0,,,,,precip
5069,Doe Ridge,2017-11-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,0.6,5.2,,0.0,,,,,precip
5070,Doe Ridge,2017-12-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,-0.4,2.1,,47.0,,,,,precip
5071,Doe Ridge,2018-01-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,2.3,2.0,,47.0,,,,,precip
5072,Doe Ridge,2018-02-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,1.5,-0.5,,57.0,,,,,precip
5073,Doe Ridge,2018-03-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,-4.1,0.6,,59.0,,,,,precip
5074,Doe Ridge,2018-04-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,2.7,7.3,,160.0,,,,,precip
5075,Doe Ridge,2018-05-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,0.2,10.0,,176.0,,,,,precip
5076,Doe Ridge,2018-06-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,1.6,17.0,,208.0,,,,,precip
5077,Doe Ridge,2018-07-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,11.8,20.3,,208.0,,,,,precip
5078,Doe Ridge,2018-08-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,15.1,18.8,,231.0,,,,,precip
5079,Doe Ridge,2018-09-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,9.2,15.1,,232.0,,,,,precip
5080,Doe Ridge,2018-10-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,11.2,7.2,,0.0,,,,,precip
5081,Doe Ridge,2018-11-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,1.7,3.7,,14.0,,,,,precip
5082,Doe Ridge,2018-12-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,-9.2,-1.9,,50.0,,,,,precip
5083,Doe Ridge,2019-01-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,-12.7,-1.0,,67.0,,,,,precip
5084,Doe Ridge,2019-02-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,-3.3,-5.1,,132.0,,,,,precip
5085,Doe Ridge,2019-03-01 00:00:00+00:00,CA,7340,37.63423,-118.82643,3.7,-0.2,,213.0,,,,,precip
5086,Donner Lake,2014-04-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8203.0,,,,,,reservoir
5087,Donner Lake,2014-05-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,10707.0,,,,,,reservoir
5088,Donner Lake,2014-06-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11693.0,,,,,,reservoir
5089,Donner Lake,2014-07-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11385.0,,,,,,reservoir
5090,Donner Lake,2014-08-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11027.0,,,,,,reservoir
5091,Donner Lake,2014-09-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,10460.0,,,,,,reservoir
5092,Donner Lake,2014-10-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,7278.0,,,,,,reservoir
5093,Donner Lake,2014-11-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5221.0,,,,,,reservoir
5094,Donner Lake,2014-12-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4563.0,,,,,,reservoir
5095,Donner Lake,2015-01-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4790.0,,,,,,reservoir
5096,Donner Lake,2015-02-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4613.0,,,,,,reservoir
5097,Donner Lake,2015-03-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5982.0,,,,,,reservoir
5098,Donner Lake,2015-04-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,7324.0,,,,,,reservoir
5099,Donner Lake,2015-05-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,7793.0,,,,,,reservoir
5100,Donner Lake,2015-06-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8523.0,,,,,,reservoir
5101,Donner Lake,2015-07-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8389.0,,,,,,reservoir
5102,Donner Lake,2015-08-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8097.0,,,,,,reservoir
5103,Donner Lake,2015-09-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,7490.0,,,,,,reservoir
5104,Donner Lake,2015-10-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4911.0,,,,,,reservoir
5105,Donner Lake,2015-11-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4256.0,,,,,,reservoir
5106,Donner Lake,2015-12-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4316.0,,,,,,reservoir
5107,Donner Lake,2016-01-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4838.0,,,,,,reservoir
5108,Donner Lake,2016-02-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,6810.0,,,,,,reservoir
5109,Donner Lake,2016-03-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5299.0,,,,,,reservoir
5110,Donner Lake,2016-04-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5812.0,,,,,,reservoir
5111,Donner Lake,2016-05-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,9911.0,,,,,,reservoir
5112,Donner Lake,2016-06-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11601.0,,,,,,reservoir
5113,Donner Lake,2016-07-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11655.0,,,,,,reservoir
5114,Donner Lake,2016-08-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,10580.0,,,,,,reservoir
5115,Donner Lake,2016-09-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8885.0,,,,,,reservoir
5116,Donner Lake,2016-10-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4553.0,,,,,,reservoir
5117,Donner Lake,2016-11-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5804.0,,,,,,reservoir
5118,Donner Lake,2016-12-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4874.0,,,,,,reservoir
5119,Donner Lake,2017-01-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,6966.0,,,,,,reservoir
5120,Donner Lake,2017-02-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5954.0,,,,,,reservoir
5121,Donner Lake,2017-03-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,6402.0,,,,,,reservoir
5122,Donner Lake,2017-04-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,6605.0,,,,,,reservoir
5123,Donner Lake,2017-05-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,7386.0,,,,,,reservoir
5124,Donner Lake,2017-06-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8785.0,,,,,,reservoir
5125,Donner Lake,2017-07-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11728.0,,,,,,reservoir
5126,Donner Lake,2017-08-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11357.0,,,,,,reservoir
5127,Donner Lake,2017-09-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,10517.0,,,,,,reservoir
5128,Donner Lake,2017-10-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4994.0,,,,,,reservoir
5129,Donner Lake,2017-11-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4492.0,,,,,,reservoir
5130,Donner Lake,2017-12-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5731.0,,,,,,reservoir
5131,Donner Lake,2018-01-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5255.0,,,,,,reservoir
5132,Donner Lake,2018-02-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,5004.0,,,,,,reservoir
5133,Donner Lake,2018-03-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4142.0,,,,,,reservoir
5134,Donner Lake,2018-04-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,6322.0,,,,,,reservoir
5135,Donner Lake,2018-05-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,8609.0,,,,,,reservoir
5136,Donner Lake,2018-06-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11427.0,,,,,,reservoir
5137,Donner Lake,2018-07-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,11388.0,,,,,,reservoir
5138,Donner Lake,2018-08-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,10644.0,,,,,,reservoir
5139,Donner Lake,2018-09-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,9820.0,,,,,,reservoir
5140,Donner Lake,2018-10-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,3760.0,,,,,,reservoir
5141,Donner Lake,2018-11-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,3402.0,,,,,,reservoir
5142,Donner Lake,2018-12-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,3754.0,,,,,,reservoir
5143,Donner Lake,2019-01-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,3681.0,,,,,,reservoir
5144,Donner Lake,2019-02-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,3999.0,,,,,,reservoir
5145,Donner Lake,2019-03-01 00:00:00+00:00,CA,5945,39.3232,-120.25,,,4613.0,,,,,,reservoir
5146,Donner Summit,2014-04-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,43.0,23.5,102.0,,precip
5147,Donner Summit,2014-05-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,5.0,,13.0,,precip
5148,Donner Summit,2014-06-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5149,Donner Summit,2014-07-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5150,Donner Summit,2014-08-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5151,Donner Summit,2014-09-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5152,Donner Summit,2014-10-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5153,Donner Summit,2014-11-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5154,Donner Summit,2014-12-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5155,Donner Summit,2015-01-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5156,Donner Summit,2015-02-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,20.0,37.5,76.0,,precip
5157,Donner Summit,2015-03-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,5.0,50.0,25.0,,precip
5158,Donner Summit,2015-04-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,0.0,,13.0,,precip
5159,Donner Summit,2015-05-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,3.0,,13.0,,precip
5160,Donner Summit,2015-06-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5161,Donner Summit,2015-07-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5162,Donner Summit,2015-08-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5163,Donner Summit,2015-09-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5164,Donner Summit,2015-10-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5165,Donner Summit,2015-11-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5166,Donner Summit,2015-12-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5167,Donner Summit,2016-01-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5168,Donner Summit,2016-02-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,188.0,35.1,660.0,,precip
5169,Donner Summit,2016-03-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,150.0,44.9,673.0,,precip
5170,Donner Summit,2016-04-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,198.0,36.5,724.0,,precip
5171,Donner Summit,2016-05-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,107.0,45.2,483.0,,precip
5172,Donner Summit,2016-06-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5173,Donner Summit,2016-07-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5174,Donner Summit,2016-08-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5175,Donner Summit,2016-09-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5176,Donner Summit,2016-10-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5177,Donner Summit,2016-11-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5178,Donner Summit,2016-12-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5179,Donner Summit,2017-01-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5180,Donner Summit,2017-02-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,264.0,32.2,851.0,,precip
5181,Donner Summit,2017-03-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,351.0,34.4,1206.0,,precip
5182,Donner Summit,2017-04-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,325.0,45.7,1486.0,,precip
5183,Donner Summit,2017-05-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,290.0,50.4,1460.0,,precip
5184,Donner Summit,2017-06-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5185,Donner Summit,2017-07-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5186,Donner Summit,2017-08-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5187,Donner Summit,2017-09-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5188,Donner Summit,2017-10-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5189,Donner Summit,2017-11-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5190,Donner Summit,2017-12-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5191,Donner Summit,2018-01-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5192,Donner Summit,2018-02-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,56.0,11.4,64.0,,precip
5193,Donner Summit,2018-03-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,36.0,7.1,25.0,,precip
5194,Donner Summit,2018-04-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,132.0,19.2,254.0,,precip
5195,Donner Summit,2018-05-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,36.0,42.9,152.0,,precip
5196,Donner Summit,2018-06-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5197,Donner Summit,2018-07-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5198,Donner Summit,2018-08-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5199,Donner Summit,2018-09-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5200,Donner Summit,2018-10-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5201,Donner Summit,2018-11-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5202,Donner Summit,2018-12-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5203,Donner Summit,2019-01-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,,,,,precip
5204,Donner Summit,2019-02-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,170.0,37.3,635.0,,precip
5205,Donner Summit,2019-03-01 00:00:00+00:00,CA,6900,39.31,-120.338,,,,,409.0,35.1,1435.0,,precip
5206,Dutch Lake,2014-04-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,305.0,,precip
5207,Dutch Lake,2014-05-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,38.0,,precip
5208,Dutch Lake,2014-06-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5209,Dutch Lake,2014-07-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5210,Dutch Lake,2014-08-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5211,Dutch Lake,2014-09-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5212,Dutch Lake,2014-10-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5213,Dutch Lake,2014-11-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5214,Dutch Lake,2014-12-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5215,Dutch Lake,2015-01-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,89.0,,precip
5216,Dutch Lake,2015-02-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,127.0,,precip
5217,Dutch Lake,2015-03-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,127.0,,precip
5218,Dutch Lake,2015-04-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,38.0,,precip
5219,Dutch Lake,2015-05-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,0.0,,precip
5220,Dutch Lake,2015-06-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5221,Dutch Lake,2015-07-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5222,Dutch Lake,2015-08-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5223,Dutch Lake,2015-09-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5224,Dutch Lake,2015-10-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5225,Dutch Lake,2015-11-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5226,Dutch Lake,2015-12-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5227,Dutch Lake,2016-01-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,279.0,,precip
5228,Dutch Lake,2016-02-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,470.0,,precip
5229,Dutch Lake,2016-03-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,546.0,,precip
5230,Dutch Lake,2016-04-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,635.0,,precip
5231,Dutch Lake,2016-05-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,368.0,,precip
5232,Dutch Lake,2016-06-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5233,Dutch Lake,2016-07-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5234,Dutch Lake,2016-08-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5235,Dutch Lake,2016-09-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5236,Dutch Lake,2016-10-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5237,Dutch Lake,2016-11-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5238,Dutch Lake,2016-12-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5239,Dutch Lake,2017-01-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,254.0,,precip
5240,Dutch Lake,2017-02-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,965.0,,precip
5241,Dutch Lake,2017-03-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,1308.0,,precip
5242,Dutch Lake,2017-04-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,1511.0,,precip
5243,Dutch Lake,2017-05-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,1524.0,,precip
5244,Dutch Lake,2017-06-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5245,Dutch Lake,2017-07-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5246,Dutch Lake,2017-08-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5247,Dutch Lake,2017-09-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5248,Dutch Lake,2017-10-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5249,Dutch Lake,2017-11-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5250,Dutch Lake,2017-12-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5251,Dutch Lake,2018-01-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5252,Dutch Lake,2018-02-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,114.0,,precip
5253,Dutch Lake,2018-03-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,190.0,,precip
5254,Dutch Lake,2018-04-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,559.0,,precip
5255,Dutch Lake,2018-05-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,356.0,,precip
5256,Dutch Lake,2018-06-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5257,Dutch Lake,2018-07-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5258,Dutch Lake,2018-08-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5259,Dutch Lake,2018-09-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5260,Dutch Lake,2018-10-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5261,Dutch Lake,2018-11-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5262,Dutch Lake,2018-12-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,,,precip
5263,Dutch Lake,2019-01-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,203.0,,precip
5264,Dutch Lake,2019-02-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,444.0,,precip
5265,Dutch Lake,2019-03-01 00:00:00+00:00,CA,9100,37.258,-118.997,,,,,,,902.0,,precip
5266,Dynamite Meadow,2014-04-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5267,Dynamite Meadow,2014-05-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5268,Dynamite Meadow,2014-06-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5269,Dynamite Meadow,2014-07-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5270,Dynamite Meadow,2014-08-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5271,Dynamite Meadow,2014-09-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5272,Dynamite Meadow,2014-10-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5273,Dynamite Meadow,2014-11-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5274,Dynamite Meadow,2014-12-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5275,Dynamite Meadow,2015-01-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5276,Dynamite Meadow,2015-02-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5277,Dynamite Meadow,2015-03-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5278,Dynamite Meadow,2015-04-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5279,Dynamite Meadow,2015-05-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5280,Dynamite Meadow,2015-06-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5281,Dynamite Meadow,2015-07-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5282,Dynamite Meadow,2015-08-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5283,Dynamite Meadow,2015-09-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5284,Dynamite Meadow,2015-10-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5285,Dynamite Meadow,2015-11-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5286,Dynamite Meadow,2015-12-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5287,Dynamite Meadow,2016-01-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5288,Dynamite Meadow,2016-02-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,584.0,,precip
5289,Dynamite Meadow,2016-03-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,254.0,,precip
5290,Dynamite Meadow,2016-04-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,229.0,,precip
5291,Dynamite Meadow,2016-05-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,0.0,,precip
5292,Dynamite Meadow,2016-06-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5293,Dynamite Meadow,2016-07-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5294,Dynamite Meadow,2016-08-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5295,Dynamite Meadow,2016-09-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5296,Dynamite Meadow,2016-10-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5297,Dynamite Meadow,2016-11-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5298,Dynamite Meadow,2016-12-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5299,Dynamite Meadow,2017-01-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
5300,Dynamite Meadow,2017-02-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,330.0,,precip
5301,Dynamite Meadow,2017-03-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,394.0,,precip
5302,Dynamite Meadow,2017-04-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,305.0,,precip
5303,Dynamite Meadow,2017-05-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,229.0,,precip
5304,Dynamite Meadow,2017-06-01 00:00:00+00:00,CA,5700,41.233,-122.817,,,,,,,,,precip
